GOOG,2022-05-23,111.6665
GOOG,2022-05-24,105.926
GOOG,2022-05-25,105.8395
GOOG,2022-05-26,108.296
GOOG,2022-05-27,112.799
GOOG,2022-05-31,114.039
GOOG,2022-06-01,114.137
GOOG,2022-06-02,117.746
GOOG,2022-06-03,114.564
GOOG,2022-06-06,117.0105
GOOG,2022-06-07,117.2295
GOOG,2022-06-08,117.238
GOOG,2022-06-09,114.918
GOOG,2022-06-10,111.4275
GOOG,2022-06-13,106.8765
GOOG,2022-06-14,107.194
GOOG,2022-06-15,110.3905
GOOG,2022-06-16,106.636
GOOG,2022-06-17,107.8655
GOOG,2022-06-21,112.015
GOOG,2022-06-22,112.034
GOOG,2022-06-23,112.6845
GOOG,2022-06-24,118.538
GOOG,2022-06-27,116.6225
GOOG,2022-06-28,112.5715
GOOG,2022-06-29,112.2565
GOOG,2022-06-30,109.3725
GOOG,2022-07-01,109.081
GOOG,2022-07-05,113.887
GOOG,2022-07-06,115.2135
GOOG,2022-07-07,119.306
GOOG,2022-07-08,120.1685
GOOG,2022-07-11,116.5225
GOOG,2022-07-12,114.8495
GOOG,2022-07-13,112.187
GOOG,2022-07-14,111.44
GOOG,2022-07-15,112.767
GOOG,2022-07-18,109.91
GOOG,2022-07-19,114.62
GOOG,2022-07-20,114.7
GOOG,2022-07-21,115.04
GOOG,2022-07-22,108.36
GOOG,2022-07-25,108.21
GOOG,2022-07-26,105.44
GOOG,2022-07-27,113.6
GOOG,2022-07-28,114.59
GOOG,2022-07-29,116.64
GOOG,2022-08-01,115.48
GOOG,2022-08-02,115.9
GOOG,2022-08-03,118.78
GOOG,2022-08-04,118.87
GOOG,2022-08-05,118.22
GOOG,2022-08-08,118.14
GOOG,2022-08-09,117.5
GOOG,2022-08-10,120.65
GOOG,2022-08-11,119.82
GOOG,2022-08-12,122.65
GOOG,2022-08-15,122.88
GOOG,2022-08-16,122.51
GOOG,2022-08-17,120.32
GOOG,2022-08-18,120.86
GOOG,2022-08-19,118.12
GOOG,2022-08-22,115.07
GOOG,2022-08-23,114.77
GOOG,2022-08-24,114.7
GOOG,2022-08-25,117.7
GOOG,2022-08-26,111.3
GOOG,2022-08-29,110.34
GOOG,2022-08-30,109.91
GOOG,2022-08-31,109.15
GOOG,2022-09-01,110.55
GOOG,2022-09-02,108.68
GOOG,2022-09-06,107.48
GOOG,2022-09-07,110.48
GOOG,2022-09-08,109.42
GOOG,2022-09-09,111.78
GOOG,2022-09-12,111.87
GOOG,2022-09-13,105.31
GOOG,2022-09-14,105.87
GOOG,2022-09-15,103.9
GOOG,2022-09-16,103.63
GOOG,2022-09-19,103.85
GOOG,2022-09-20,101.83
GOOG,2022-09-21,100.01
GOOG,2022-09-22,100.57
GOOG,2022-09-23,99.17
GOOG,2022-09-26,98.81
GOOG,2022-09-27,98.09
GOOG,2022-09-28,100.74
GOOG,2022-09-29,98.09
GOOG,2022-09-30,96.15
GOOG,2022-10-03,99.3
GOOG,2022-10-04,102.41
GOOG,2022-10-05,102.22
GOOG,2022-10-06,102.24
GOOG,2022-10-07,99.57
GOOG,2022-10-10,98.71
GOOG,2022-10-11,98.05
GOOG,2022-10-12,98.3
GOOG,2022-10-13,99.71
GOOG,2022-10-14,97.18
GOOG,2022-10-17,100.78
GOOG,2022-10-18,101.39
GOOG,2022-10-19,100.29
GOOG,2022-10-20,100.53
GOOG,2022-10-21,101.48
GOOG,2022-10-24,102.97
GOOG,2022-10-25,104.93
GOOG,2022-10-26,94.82
GOOG,2022-10-27,92.6
GOOG,2022-10-28,96.58
GOOG,2022-10-31,94.66
GOOG,2022-11-01,90.5
GOOG,2022-11-02,87.07
GOOG,2022-11-03,83.49
GOOG,2022-11-04,86.7
GOOG,2022-11-07,88.65
GOOG,2022-11-08,88.91
GOOG,2022-11-09,87.4
GOOG,2022-11-10,94.17
GOOG,2022-11-11,96.73
GOOG,2022-11-14,96.03
GOOG,2022-11-15,98.72
GOOG,2022-11-16,98.99
GOOG,2022-11-17,98.5
GOOG,2022-11-18,97.8
GOOG,2022-11-21,95.83
GOOG,2022-11-22,97.33
GOOG,2022-11-23,98.82
GOOG,2022-11-25,97.6
GOOG,2022-11-28,96.25
GOOG,2022-11-29,95.44
GOOG,2022-11-30,101.45
GOOG,2022-12-01,101.28
GOOG,2022-12-02,100.83
GOOG,2022-12-05,99.87
GOOG,2022-12-06,97.31
GOOG,2022-12-07,95.15
GOOG,2022-12-08,93.95
GOOG,2022-12-09,93.07
GOOG,2022-12-12,93.56
GOOG,2022-12-13,95.85
GOOG,2022-12-14,95.31
GOOG,2022-12-15,91.2
GOOG,2022-12-16,90.86
GOOG,2022-12-19,89.15
GOOG,2022-12-20,89.63
GOOG,2022-12-21,90.25
GOOG,2022-12-22,88.26
GOOG,2022-12-23,89.81
GOOG,2022-12-27,87.93
GOOG,2022-12-28,86.46
GOOG,2022-12-29,88.95
GOOG,2022-12-30,88.73
GOOG,2023-01-03,89.7
GOOG,2023-01-04,88.71
GOOG,2023-01-05,86.77
GOOG,2023-01-06,88.16
GOOG,2023-01-09,88.8
GOOG,2023-01-10,89.24
GOOG,2023-01-11,92.26
GOOG,2023-01-12,91.91
GOOG,2023-01-13,92.8
GOOG,2023-01-17,92.16
GOOG,2023-01-18,91.78
GOOG,2023-01-19,93.91
GOOG,2023-01-20,99.28
GOOG,2023-01-23,101.21
GOOG,2023-01-24,99.21
GOOG,2023-01-25,96.73
GOOG,2023-01-26,99.16
GOOG,2023-01-27,100.71
GOOG,2023-01-30,97.95
GOOG,2023-01-31,99.87
GOOG,2023-02-01,101.43
GOOG,2023-02-02,108.8
GOOG,2023-02-03,105.22
GOOG,2023-02-06,103.47
GOOG,2023-02-07,108.04
GOOG,2023-02-08,100.0
GOOG,2023-02-09,95.46
GOOG,2023-02-10,94.86
GOOG,2023-02-13,95.0
GOOG,2023-02-14,94.95
GOOG,2023-02-15,97.1
GOOG,2023-02-16,95.78
GOOG,2023-02-17,94.59
GOOG,2023-02-21,92.05
GOOG,2023-02-22,91.8
GOOG,2023-02-23,91.07
GOOG,2023-02-24,89.35
GOOG,2023-02-27,90.1
GOOG,2023-02-28,90.3
GOOG,2023-03-01,90.51
GOOG,2023-03-02,92.31
GOOG,2023-03-03,94.02
GOOG,2023-03-06,95.58
GOOG,2023-03-07,94.17
GOOG,2023-03-08,94.65
GOOG,2023-03-09,92.66
GOOG,2023-03-10,91.01
GOOG,2023-03-13,91.66
GOOG,2023-03-14,94.25
GOOG,2023-03-15,96.55
GOOG,2023-03-16,101.07
GOOG,2023-03-17,102.46
GOOG,2023-03-20,101.93
GOOG,2023-03-21,105.84
GOOG,2023-03-22,104.22
GOOG,2023-03-23,106.26
GOOG,2023-03-24,106.06
GOOG,2023-03-27,103.06
GOOG,2023-03-28,101.36
GOOG,2023-03-29,101.9
GOOG,2023-03-30,101.32
GOOG,2023-03-31,104.0
GOOG,2023-04-03,104.91
GOOG,2023-04-04,105.12
GOOG,2023-04-05,104.95
GOOG,2023-04-06,108.9
GOOG,2023-04-10,106.95
GOOG,2023-04-11,106.12
GOOG,2023-04-12,105.22
GOOG,2023-04-13,108.19
GOOG,2023-04-14,109.46
GOOG,2023-04-17,106.42
GOOG,2023-04-18,105.12
GOOG,2023-04-19,105.02
GOOG,2023-04-20,105.9
GOOG,2023-04-21,105.91
GOOG,2023-04-24,106.78
GOOG,2023-04-25,104.61
GOOG,2023-04-26,104.45
GOOG,2023-04-27,108.37
GOOG,2023-04-28,108.22
GOOG,2023-05-01,107.71
GOOG,2023-05-02,105.98
GOOG,2023-05-03,106.12
GOOG,2023-05-04,105.21
GOOG,2023-05-05,106.215
GOOG,2023-05-08,108.24
GOOG,2023-05-09,107.94
GOOG,2023-05-10,112.28
GOOG,2023-05-11,116.9
GOOG,2023-05-12,117.92
GOOG,2023-05-15,116.96
GOOG,2023-05-16,120.09
GOOG,2023-05-17,121.48
GOOG,2023-05-18,123.52
GOOG,2023-05-19,123.25
GOOG,2023-05-22,125.87
GOOG,2023-05-23,123.29
GOOG,2023-05-24,121.64
GOOG,2023-05-25,124.35
GOOG,2023-05-26,125.43
GOOG,2023-05-30,124.64
GOOG,2023-05-31,123.37
GOOG,2023-06-01,124.37
GOOG,2023-06-02,125.23
GOOG,2023-06-05,126.63
